stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding,vehicle_type
1:PEMAS2,,Massilia,,42.70010760,2.93480520,,,1,,0,
1:PEMAS4,,Massilia,,42.69930400,2.93480000,,,1,,0,
1:PEMAS5,,Massilia,,42.69938090,2.93447900,,,1,,0,
1:PEMAS6,,Massilia,,42.70006920,2.93475900,,,1,,0,
1:LSMASS,,Massé,,42.76657100,2.98526030,,,1,,0,
1:PEMSSE,,Massé,,42.72125820,2.89033170,,,1,,0,
1:PEMAUR,,Maureillas,,42.68363940,2.90692010,,,1,,0,
1:PEMEIL,,Meilhac,,42.72248420,2.89065200,,,1,,0,
1:PEMEIS,,Meissonnier,,42.69618970,2.91257950,,,1,,0,
1:PEMERC,,Mercader,,42.69428550,2.88964160,,,1,,0,
1:PEMERM,,Mermoz,,42.69579500,2.90446020,,,1,,0,
1:SAMICH,,Michelet,,42.65891070,2.94513370,,,1,,0,
1:PEMILA,,Milan,,42.68961710,2.85980510,,,1,,0,
1:PEMIMO,,Mimosas,,42.70522680,2.90757480,,,1,,0,
1:CNMINI,,Minigolf,,42.68614450,3.03460760,,,1,,0,
1:PEMINO,,Minorque,,42.66741550,2.88020670,,,1,,0,
1:CNMOLI,,Moli del Vent,,42.70089140,3.00935390,,,1,,0,
1:PEMQUI,,Montesquieu,,42.68046470,2.90310870,,,1,,0,
1:PEMONT,,Monticelli,,42.73250580,2.88951430,,,1,,0,
1:MOMONT,,Montner,,42.74997420,2.67776720,,,1,,0,
1:CNMOUD,,Moudat,,42.69689040,3.02758050,,,1,,0,
1:PEMOUI,,Mouillard,,42.72666260,2.87410650,,,1,,0,
1:VSMOUL,,Moulin,,42.72735780,2.98980780,,,1,,0,
1:PEMOUL,,Moulin à Vent,,42.68057580,2.90882480,,,1,,0,
1:RIMOUR,,Mourère,,42.76547420,2.87592510,,,1,,0,
1:PEMUTU,,Mutualité,,42.66888040,2.88945250,,,1,,0,
1:PEMUNO,,Muñoz,,42.68053430,2.89326010,,,1,,0,
1:CNMEDI,,Médi'Canet,,42.70388410,3.01464490,,,1,,0,
1:CYMED,,Médipole,,42.69187740,2.93234690,,,1,,0,
1:ESMEDI,,Méditerranée,,42.71713250,2.83860580,,,1,,0,
1:LBMED,,Méditerranée,,42.79189680,3.03547310,,,1,,0,
1:TONATU,,Naturopole,,42.66365810,2.83480720,,,1,,0,
1:LBNAUT,,Nautica,,42.81104280,3.03010200,,,1,,0,
1:LBNAIA,,Naïades,,42.83795920,3.03946340,,,1,,0,
1:RANORM,,Normandie,,42.63062130,2.91926530,,,1,,0,
1:PENUNG,,Nungesser et Coli,,42.68203920,2.89162570,,,1,,0,
1:NYNYLS,,Nyls,,42.62824820,2.84538970,,,1,,0,
1:LBOASI,,Oasis,,42.77596850,3.02413230,,,1,,0,
1:PEOCCI,,Occitanie,,42.68320210,2.90786050,,,1,,0,
1:TROFFI,,Office du Tourisme,,42.76591480,3.02750850,,,1,,0,
1:PEOISE,,Oiseau Blanc,,42.68897770,2.88520200,,,1,,0,
1:HYOLIV,,Oliviers,,42.78721460,2.96407070,,,1,,0,
1:LLOLIV,,Olivèdes,,42.62341300,2.77018000,,,1,,0,
1:POOLYM,,Olympéo,,42.64536900,2.86770400,,,1,,0,
1:MAOMEG,,Oméga,,42.73340730,3.03544310,,,1,,0,
1:OPOPOU,,Opoul,,42.86632160,2.87393570,,,1,,0,
1:CYORF,,Orfila,,42.67014670,2.94529330,,,1,,0,
1:PEPAGN,,Pagnol,,42.71346280,2.88325550,,,1,,0,
1:TAPALA,,Palais des Congrès,,42.81455990,2.74519920,,,1,,0,
1:PEPALM,,Palmarole,,42.70330240,2.89870690,,,1,,0,
1:BOPALM,,Palmeraie,,42.72800550,2.94472950,,,1,,0,
1:LSPALO,,Palombière,,42.77224350,3.00335050,,,1,,0,
1:PEPANC,,Panchot,,42.68893050,2.87709580,,,1,,0,
1:PEPARC,,Parc des Expositions,,42.70911780,2.90498550,,,1,,0,
1:BOPARC,,Parc des Loisirs,,42.73048420,2.92517810,,,1,,0,
1:PEPSP1,,Parc des Sports,,42.67730700,2.90518480,,,1,,0,
1:PEPSP2,,Parc des Sports,,42.67739300,2.90512580,,,1,,0,
1:PEPSP3,,Parc des Sports,,42.67832180,2.90523820,,,1,,0,
1:PEPSP4,,Parc des Sports,,42.67833320,2.90566280,,,1,,0,
1:PTPARC,,Parc Jonquères,,42.62486830,2.81335350,,,1,,0,
1:CNPARK,,Parking Floralies,,42.68957710,3.02905850,,,1,,0,
1:ESPARK,,Parking St-Estève,,42.70925710,2.86472850,,,1,,0,
1:PEPARK,,Parking St-Martin,,42.69538880,2.88989540,,,1,,0,
1:PEPKUN,,Parking Universit.,,42.68360490,2.89755400,,,1,,0,
1:PEPWIL,,Parking Wilson,,42.70170010,2.89584840,,,1,,0,
1:VNPASD,,Pas de l'échelle,,42.85058790,2.80094100,,,1,,0,
1:PEPASC,,Pascot,,42.67459660,2.85069220,,,1,,0,
1:PEPASS,,Passerelle,,42.70218270,2.89474510,,,1,,0,
1:TOPAUC,,Pau Casals,,42.67285910,2.83486840,,,1,,0,
1:PEPBER,,Paul Bert,,42.66371530,2.88897500,,,1,,0,
1:PEPFOR,,Paul Fort,,42.70894570,2.89086360,,,1,,0,
1:PEPERR,,Perrin,,42.73440360,2.89008950,,,1,,0,
1:PEPECL,,Petit Clos,,42.66488640,2.88030720,,,1,,0,
1:PYPEYR,,Peyrestortes,,42.75551610,2.84464130,,,1,,0,
1:CYPICA,,Picasso,,42.68580540,2.94016590,,,1,,0,
1:SAPDCO,,Pierre de Coubertin,,42.65992550,2.95190610,,,1,,0,
1:OPPLAC,,Place,,42.86974700,2.87356100,,,1,,0,
1:PEPLCA,,Place Cassanyes,,42.69711720,2.90197960,,,1,,0,
1:LAPLAC,,Place du marché,,42.76846320,2.65627980,,,1,,0,
1:PEPLAC,,Place Péri,,42.69847320,2.89135030,,,1,,0,
1:PEPLRI,,Place Rigaud,,42.69802750,2.89700490,,,1,,0,
1:LLPLAT,,Platanes,,42.62124060,2.76887200,,,1,,0,
1:BOPLAT,,Platanium,,42.72338480,2.93770840,,,1,,0,
1:LSPOIN,,Poincaré,,42.76831620,2.99220070,,,1,,0,
1:VSPOIN,,Point Jeunes,,42.72646140,2.97920290,,,1,,0,
1:CNPON,,Pole Nautique,,42.70703000,3.03449200,,,1,,0,
1:POPOLL,,Pollestres,,42.63111170,2.86961990,,,1,,0,
1:PEPOLY,,Polygone Nord,,42.73767660,2.89105960,,,1,,0,
1:PEPOMP,,Pompiers,,42.70669550,2.88613820,,,1,,0,
1:RIPONT,,Pont Autoroute,,42.75663320,2.89088320,,,1,,0,
1:PTPONT,,Ponteilla,,42.62634270,2.81416880,,,1,,0,
1:CNPORT,,Port,,42.70135080,3.03615760,,,1,,0,
1:LBPORT,,Port,,42.79568860,3.03651730,,,1,,0,
1:PEPORT,,Port Bou,,42.66051670,2.87820540,,,1,,0,
1:PEVEND,,Port Vendres,,42.68148190,2.91051950,,,1,,0,
1:PEPDES,,Porte d'Espagne,,42.66761950,2.89099560,,,1,,0,
1:SOPORT,,Portes du Soler,,42.68375970,2.80508470,,,1,,0,
1:BOPOST,,Poste,,42.73152950,2.92981540,,,1,,0,
1:CYPOST,,Poste,,42.68189260,2.93689640,,,1,,0,
1:LSPOST,,Poste,,42.77276880,2.98722190,,,1,,0,
1:PEPOST,,Poste,,42.69675100,2.88917060,,,1,,0,
1:TOPOST,,Poste,,42.67241670,2.83220000,,,1,,0,
1:POPOUD,,Pou del Gel,,42.63527860,2.87218340,,,1,,0,
1:RIPRES,,Pressoir,,42.77052120,2.88368610,,,1,,0,
1:PEPROD,,Production,,42.69080350,2.85331960,,,1,,0,
1:OPPROM,,Promenade,,42.86881160,2.87433970,,,1,,0,
1:PEPYRE,,Pyrénées,,42.69630310,2.88836060,,,1,,0,
1:RIPEAG,,Péage A9,,42.78150120,2.90049120,,,1,,0,
1:PEPEGU,,Péguy,,42.69194980,2.90620510,,,1,,0,
1:RIPEPI,,Pépinière,,42.79595940,2.88136590,,,1,,0,
1:PZPEZI,,Pézilla-la-Rivière,,42.69533540,2.76601580,,,1,,0,
1:PEPOPE,,Pêchers-Poudrière,,42.71641880,2.89663070,,,1,,0,
1:LBPECH,,Pêcheurs,,42.82155610,3.02962600,,,1,,0,
1:PEPECH,,Pêcheurs,,42.70320540,2.88744990,,,1,,0,
1:PEQNOB,,Quai Nobel,,42.69713130,2.88748370,,,1,,0,
1:PERAIS,,Raisins,,42.69281470,2.87252210,,,1,,0,
1:PERAPH,,Raphaël,,42.69131090,2.89647000,,,1,,0,
1:PEREIC,,Reichel,,42.69196700,2.86572030,,,1,,0,
1:PERENA,,Renaudel,,42.69039920,2.88368160,,,1,,0,
1:PEREPO,,Repos,,42.69117550,2.89054390,,,1,,0,
1:PERIBE,,Ribeil,,42.67177580,2.90492320,,,1,,0,
1:PERIPO,,Ripoll,,42.66214750,2.87798110,,,1,,0,
1:PERIQU,,Riquet,,42.69777650,2.88539140,,,1,,0,
1:RIRIVE,,Rivesaltes,,42.77010720,2.86975410,,,1,,0,
1:PEROBI,,Robin,,42.69800420,2.87793560,,,1,,0,
1:RIROBO,,Roboul,,42.77412410,2.87167390,,,1,,0,
1:OPROMA,,Romarins,,42.86898260,2.87663950,,,1,,0,
1:CNROSE,,Rose des Sables,,42.68010720,3.03303810,,,1,,0,
1:PEROSE,,Roseraie,,42.70249040,2.94360120,,,1,,0,
1:LSROUS,,Rousseau,,42.77395440,2.99464970,,,1,,0,
1:CNROUS,,Roussillon,,42.69758990,3.03577470,,,1,,0,
1:LBROUS,,Roussillon,,42.82356990,3.03410000,,,1,,0,
1:PEROUS,,Roussillonnaise,,42.72029690,2.88636140,,,1,,0,
1:FERCOR,,Route de Corbère,,42.67845530,2.73843550,,,1,,0,
1:PEROUT,,Route de Thuir,,42.68198200,2.86044530,,,1,,0,
1:SOROUT,,Route de Toulouges,,42.68421930,2.81833430,,,1,,0,
1:PERUBE,,Rubens,,42.69498740,2.91469960,,,1,,0,
1:SAREAR,,Réart,,42.65261830,2.94213520,,,1,,0,
1:BORESI,,Résidence Canigou,,42.72895620,2.93198660,,,1,,0,
1:PESACR,,Sacré Coeur,,42.71667050,2.88238850,,,1,,0,
1:BOSALA,,Salanque,,42.72950490,2.93921440,,,1,,0,
1:RISALA,,Salanque,,42.75994300,2.87279060,,,1,,0,
1:SASALE,,Saleilles,,42.66007990,2.94057960,,,1,,0,
1:PESANK,,Sankéo,,42.72150810,2.89627880,,,1,,0,
1:ESSARD,,Sardane,,42.71615400,2.84759070,,,1,,0,
1:RISARD,,Sardane,,42.76156620,2.87609060,,,1,,0,
1:PESATE,,Satellite,,42.70729520,2.90116150,,,1,,0,
1:CNSAUV,,Sauvy,,42.69573780,3.02983570,,,1,,0,
1:LBSTAN,,St-Ange,,42.80181690,3.03701330,,,1,,0,
1:PESTAS,,St-Assiscle,,42.69176620,2.88059030,,,1,,0,
1:ESSTES,,St-Estève,,42.70684620,2.83897170,,,1,,0,
1:FESFDA,,St-Féliu d'Avall,,42.68377020,2.73101570,,,1,,0,
1:PTSTGA,,St-Galdric,,42.62931240,2.81702350,,,1,,0,
1:PESTGA,,St-Gaudérique,,42.69285700,2.91376120,,,1,,0,
1:HYSTHI,,St-Hippolyte,,42.78005780,2.96317530,,,1,,0,
1:LSSTJA,,St-Jacques,,42.77257350,2.99840670,,,1,,0,
1:PESTJA,,St-Jacques,,42.69879910,2.90556870,,,1,,0,
1:TRSTJU,,St-Julien,,42.75532530,3.00184510,,,1,,0,
1:LSLSAL,,St-Laurent / Slque,,42.77315900,3.01036180,,,1,,0,
1:PESTLO,,St-Louis,,42.71543300,2.88260750,,,1,,0,
1:ESSTMA,,St-Mamet,,42.71012490,2.85358100,,,1,,0,
1:PESTMA,,St-Martin,,42.69359830,2.88795160,,,1,,0,
1:CNSTMI,,St-Michel,,42.70687480,2.98585880,,,1,,0,
1:HYSTMI,,St-Michel,,42.78428460,2.96520640,,,1,,0,
1:NASNER,,St-Nazaire Era,,42.66492600,2.99230090,,,1,,0,
1:PESTPI,,St-Pierre,,42.69690700,2.86602750,,,1,,0,
1:MASTAD,,Stade Carrère,,42.73045340,3.02372880,,,1,,0,
1:MASTAN,,Ste-Anne,,42.72696690,3.01262750,,,1,,0,
1:SOSTEU,,Ste-Eugénie,,42.68641090,2.81725250,,,1,,0,
1:MASTMA,,Ste-Marie,,42.72644420,3.01705380,,,1,,0,
1:MASTMP,,Ste-Marie Plage,,42.72521960,3.03556080,,,1,,0,
1:SASUDR,,Sud Roussillon,,42.65789020,2.92715290,,,1,,0,
1:PESEJO,,Séjourné,,42.69688410,2.92308460,,,1,,0,
1:BATAIL,,Taillade,,42.69865410,2.81799100,,,1,,0,
1:LBTAMA,,Tamaris,,42.77499950,3.02019810,,,1,,0,
1:TATAUT,,Tautavel,,42.81591440,2.74916510,,,1,,0,
1:PETECH,,Tech,,42.68626820,2.90389550,,,1,,0,
1:PETECN,,Tecnosud 1,,42.66584050,2.90572820,,,1,,0,
1:PETEC2,,Tecnosud 2,,42.66261000,2.90684320,,,1,,0,
1:BXTEMP,,Templiers,,42.74640560,2.81224520,,,1,,0,
1:CYBRUX,,Teresa Rebull,,42.67586700,2.94466050,,,1,,0,
1:CNTERR,,Terre Rousse,,42.70701400,2.98169010,,,1,,0,
1:LBTHAL,,Thalassa,,42.84108920,3.03810890,,,1,,0,
1:PETHAR,,Théâtre Archipel,,42.70092780,2.88920310,,,1,,0,
1:PETORC,,Torcatis,,42.70445060,2.89006300,,,1,,0,
1:TRTORR,,Torreilles,,42.75377650,2.99371220,,,1,,0,
1:TRPLAG,,Torreilles Plage,,42.76640890,3.03094140,,,1,,0,
1:PETORR,,Torremila 1,,42.73174600,2.87024400,,,1,,0,
1:TOTOUL,,Toulouges,,42.67104140,2.83182990,,,1,,0,
1:PETOUR,,Tourné,,42.66611290,2.89446850,,,1,,0,
1:POTRAV,,Traverse,,42.64095320,2.86684250,,,1,,0,
1:CATRIG,,Trignagues,,42.65975190,2.84360530,,,1,,0,
1:FETUIL,,Tuileries,,42.67956160,2.76436080,,,1,,0,
1:PETURI,,Turin,,42.69039720,2.85560630,,,1,,0,
1:LBTELE,,Téléski,,42.83761550,3.02623190,,,1,,0,
1:RIVALD,,Val d'Agly,,42.77814860,2.87485730,,,1,,0,
1:RAVALD,,Val des Vignes,,42.63179010,2.91672540,,,1,,0,
1:CYVALI,,Valiente,,42.69016070,2.93531370,,,1,,0,
1:PEVARI,,Variétés,,42.70248720,2.89414370,,,1,,0,
1:PEVAUB,,Vauban,,42.70101420,2.89215520,,,1,,0,
1:PEVERN,,Vernet Salanque,,42.71662880,2.90088560,,,1,,0,
1:CNVERT,,Vert Vallon,,42.69990530,2.99306990,,,1,,0,
1:PEVMAS,,Villa du Mas,,42.72619060,2.89460310,,,1,,0,
1:RIVILL,,Village Entreprises,,42.80268100,2.89132830,,,1,,0,
1:VSCEN,,Villelongue Centre,,42.72705640,2.98264770,,,1,,0,
1:PEVILL,,Villeneuve,,42.68580970,2.90194630,,,1,,0,
1:RAVILL,,Villeneuve de la R.,,42.63064010,2.91491740,,,1,,0,
1:VRVILL,,Villeneuve la Riv.,,42.69421000,2.80354480,,,1,,0,
1:VNVING,,Vingrau,,42.84778210,2.78034820,,,1,,0,
1:TRVIVA,,Vivaldi,,42.75270650,2.98819970,,,1,,0,
1:PEWILS,,Wilson,,42.70204730,2.89615210,,,1,,0,
1:ESZONE,,Zone Industrielle,,42.71753140,2.84962140,,,1,,0,
1:CNZEP,,Zéphir,,42.69938740,3.02424200,,,1,,0,
0:PEabbe2,,Abbé Pierre,,42.69057680,2.87463220,,,0,1:PEABBE,0,3
0:PEabbe3,,Abbé Pierre,,42.69122660,2.87640350,,,0,1:PEABBE,0,3
0:CAabri1,,Abricotiers,,42.65329740,2.83498310,,,0,1:CAABRI,0,3
0:LSagly3,,Agly,,42.76693300,2.98698300,,,0,1:LSAGLY,0,3
0:LSagly4,,Agly,,42.76694900,2.98708000,,,0,1:LSAGLY,0,3
0:TOalbe1,,Albères,,42.66663360,2.83228730,,,0,1:TOALBE,0,3
0:TOalbe2,,Albères,,42.66640290,2.83236830,,,0,1:TOALBE,0,3
0:CNaliz1,,Alizés,,42.70280080,3.02268840,,,0,1:CNALIZ,0,3
0:CNaliz2,,Alizés,,42.70313640,3.02275180,,,0,1:CNALIZ,0,3
0:ESaloe1,,Aloès,,42.70742800,2.83564310,,,0,1:ESALOE,0,3
0:ESaloe2,,Aloès,,42.70758050,2.83555770,,,0,1:ESALOE,0,3
0:MAaloe1,,Aloès,,42.73418800,3.02943320,,,0,1:MAALOE,0,3
0:MAaloe2,,Aloès,,42.73418900,3.02958300,,,0,1:MAALOE,0,3
0:MAaloe3,,Aloès,,42.73392370,3.02871340,,,0,1:MAALOE,0,3
0:PEamar1,,Amarell,,42.69587880,2.93053470,,,0,1:PEAMAR,0,3
0:CYampe1,,Ampère,,42.68887060,2.91987610,,,0,1:CYAMPE,0,3
0:CYampe2,,Ampère,,42.68865590,2.91993740,,,0,1:CYAMPE,0,3
0:LBanni1,,Annibal,,42.80588140,3.03718180,,,0,1:LBANNI,0,3
0:LBanni2,,Annibal,,42.80549990,3.03737190,,,0,1:LBANNI,0,3
0:LSanni1,,Annibal,,42.77189580,3.00665370,,,0,1:LSANNI,0,3
0:LSanni2,,Annibal,,42.77173230,3.00662210,,,0,1:LSANNI,0,3
0:BOarag2,,Arago,,42.73355500,2.93373540,,,0,1:BOARAG,0,3
0:BOarag3,,Arago,,42.73372350,2.93410020,,,0,1:BOARAG,0,3
0:ESarag1,,Arago,,42.70882420,2.84395960,,,0,1:ESARAG,0,3
0:ESarag2,,Arago,,42.70862190,2.84328180,,,0,1:ESARAG,0,3
0:PEarag2,,Arago,,42.69855120,2.89220120,,,0,1:PEARAG,0,3
0:LSaram1,,Aramon,,42.77597800,2.98339130,,,0,1:LSARAM,0,3
0:LSaram2,,Aramon,,42.77613830,2.98342970,,,0,1:LSARAM,0,3
0:POarbo1,,Arbousiers,,42.64592430,2.87044130,,,0,1:POARBO,0,3
0:PEarca1,,Arcades,,42.67876430,2.88121390,,,0,1:PEARCA,0,3
0:PEarca2,,Arcades,,42.67884050,2.88140370,,,0,1:PEARCA,0,3
0:PEarch1,,Archers,,42.69496150,2.89298840,,,0,1:PEARCH,0,3
0:PEarch2,,Archers,,42.69491580,2.89285610,,,0,1:PEARCH,0,3
0:PEarde1,,Ardennes,,42.68765260,2.89948750,,,0,1:PEARDE,0,3
0:PEarde2,,Ardennes,,42.68769070,2.89966490,,,0,1:PEARDE,0,3
0:PEarde3,,Ardennes,Déviation,42.68728400,2.90056700,,,0,1:PEARDE,0,3
0:RIarna1,,Arnaud de Villeneuve,,42.76863090,2.87661410,,,0,1:RIARNA,0,3
0:RIarna2,,Arnaud de Villeneuve,,42.76854310,2.87666460,,,0,1:RIARNA,0,3
0:CGarqu1,,Arque,,42.74560990,2.62622000,,,0,1:CGARQU,0,3
0:PEaren1,,Arène,,42.68951420,2.89274450,,,0,1:PEAREN,0,3
0:PEaren2,,Arène,,42.68931440,2.89314070,,,0,1:PEAREN,0,3
0:PEarge1,,Avenue d'Argelès,,42.67885070,2.91188110,,,0,1:PEARGE,0,3
0:PEarge2,,Avenue d'Argelès,,42.67843570,2.91251750,,,0,1:PEARGE,0,3
0:POaven1,,Avenue du Roussi,,42.64102170,2.87399670,,,0,1:POAVEN,0,3
0:POaven2,,Avenue du Roussi,,42.64120860,2.87465430,,,0,1:POAVEN,0,3
0:CNaven1,,Avenue du Roussillon,,42.69789500,3.03046200,,,0,1:CNAVEN,0,3
0:CNaven2,,Avenue du Roussillon,,42.69781110,3.03083210,,,0,1:CNAVEN,0,3
0:PEavia1,,Aviateurs,,42.68476870,2.88914730,,,0,1:PEAVIA,0,3
0:PEavia2,,Aviateurs,,42.68486020,2.88921400,,,0,1:PEAVIA,0,3
0:LSavia1,,Aviation,,42.77479800,2.98980300,,,0,1:LSAVIA,0,3
0:LSavia2,,Aviation,,42.77473900,2.99036600,,,0,1:LSAVIA,0,3
0:PEaero5,,Aérodrome,,42.72406770,2.88262200,,,0,1:PEAERD,0,3
0:PEaero6,,Aérodrome,,42.72404470,2.88275390,,,0,1:PEAERD,0,3
0:PEaero1,,Aéroport,,42.74085620,2.86704180,,,0,1:PEAERO,0,3
0:PEbacc1,,Bacchus,,42.68706890,2.88736150,,,0,1:PEBACC,0,3
0:PEbacc2,,Bacchus,,42.68761390,2.88705520,,,0,1:PEBACC,0,3
0:PEbada1,,Badalona,,42.66547390,2.87885330,,,0,1:PEBADA,0,3
0:PEbada2,,Badalona,,42.66574100,2.87892650,,,0,1:PEBADA,0,3
0:BAbaho1,,Baho,,42.70145800,2.82518980,,,0,1:BABAHO,0,3
0:BAbaho2,,Baho,,42.70140830,2.82484410,,,0,1:BABAHO,0,3
0:PEbail1,,Baillat,,42.67208100,2.88988230,,,0,1:PEBAIL,0,3
0:PEbail2,,Baillat,,42.67213060,2.89143300,,,0,1:PEBAIL,0,3
0:PEbaiy1,,Baillaury,,42.67874910,2.90806960,,,0,1:PEBAIY,0,3
0:PEbaiy2,,Baillaury,,42.67852770,2.90818480,,,0,1:PEBAIY,0,3
0:TRbaix1,,Baixarade,,42.75307070,2.99230000,,,0,1:TRBAIX,0,3
0:TRbaix2,,Baixarade,,42.75303650,2.99224090,,,0,1:TRBAIX,0,3
0:BXbaix1,,Baixas,,42.75327050,2.81738100,,,0,1:BXBAIX,0,3
0:BXbaix2,,Baixas,,42.75365470,2.81677080,,,0,1:BXBAIX,0,3
0:ESbaix1,,Baixas,,42.71814090,2.84112300,,,0,1:ESBAIX,0,3
0:ESbaix2,,Baixas,,42.71804390,2.84168000,,,0,1:ESBAIX,0,3
0:BXstad1,,Baixas - Stade,,42.75411630,2.81389590,,,0,1:BXSTAD,0,3
0:BXstad2,,Baixas - Stade,,42.75415270,2.81408630,,,0,1:BXSTAD,0,3
0:CYbajo1,,Bajoles,,42.68064400,2.94494000,,,0,1:CYBAJO,0,3
0:CYbajo2,,Bajoles,,42.68088200,2.94496600,,,0,1:CYBAJO,0,3
0:TObalt1,,Baltaza,,42.66498170,2.83224850,,,0,1:TOBALT,0,3
0:TObalt2,,Baltaza,,42.66510760,2.83232020,,,0,1:TOBALT,0,3
0:PEbara2,,Barande,,42.71088640,2.89011510,,,0,1:PEBARA,0,3
0:PEbarc1,,Barcarolles,,42.68796370,2.90809600,,,0,1:PEBARC,0,3
0:PEbarc2,,Barcarolles,,42.68817810,2.90801400,,,0,1:PEBARC,0,3
0:PEbarr1,,Barrère,,42.67891690,2.89159490,,,0,1:PEBARR,0,3
0:PEbarr2,,Barrère,,42.67794030,2.89144800,,,0,1:PEBARR,0,3
0:PEbas11,,Bas Vernet 1,,42.70540240,2.88097050,,,0,1:PEBAV1,0,3
0:PEbas12,,Bas Vernet 1,,42.70602040,2.88056350,,,0,1:PEBAV1,0,3
0:PEbas31,,Bas Vernet 3,,42.70622630,2.87779140,,,0,1:PEBAV3,0,3
0:PEbas32,,Bas Vernet 3,,42.70625310,2.87790510,,,0,1:PEBAV3,0,3
0:PEbas41,,Bas Vernet 4,,42.70258330,2.87875840,,,0,1:PEBAV4,0,3
0:PEbas42,,Bas Vernet 4,,42.70334630,2.87837340,,,0,1:PEBAV4,0,3
0:PEbate1,,Batère,,42.68481060,2.90522550,,,0,1:PEBATE,0,3
0:PEbate2,,Batère,,42.68478770,2.90530230,,,0,1:PEBATE,0,3
0:CYbecq1,,Becquerel,,42.68990350,2.92406120,,,0,1:CYBECQ,0,3
0:CYbecq2,,Becquerel,,42.68989520,2.92413200,,,0,1:CYBECQ,0,3
0:PEbelf1,,Belfort,,42.68933620,2.88118030,,,0,1:PEBELF,0,3
0:PEbelf2,,Belfort,,42.68857190,2.88129190,,,0,1:PEBELF,0,3
0:PEbert1,,Berta,,42.72719970,2.90118940,,,0,1:PEBERT,0,3
0:PEbert2,,Berta,,42.72714510,2.90128660,,,0,1:PEBERT,0,3
0:CNbfm11,,BFM,,42.68366610,3.03441070,,,0,1:CNBFM2,0,3
0:CNbfm22,,BFM,,42.68338000,3.03424780,,,0,1:CNBFM2,0,3
0:PEbois1,,Bois des Pins,,42.65983950,2.88435030,,,0,1:PEBOIS,0,3
0:BOnord1,,Bompas Nord,,42.73521600,2.93919560,,,0,1:BONORD,0,3
0:BOnord2,,Bompas Nord,,42.73532800,2.93878840,,,0,1:BONORD,0,3
0:PEbons1,,Bon Secours,,42.69179920,2.88317780,,,0,1:PEBONS,0,3
0:PEbons2,,Bon Secours,,42.69179140,2.88340950,,,0,1:PEBONS,0,3
0:PEbouc1,,Boucher,,42.69646070,2.90740900,,,0,1:PEBOUC,0,3
0:PEbouc2,,Boucher,,42.69632720,2.90699890,,,0,1:PEBOUC,0,3
0:PEbour1,,Bourrat,,42.70121000,2.90102860,,,0,1:PEBOUR,0,3
0:PEbour2,,Bourrat,,42.70111840,2.90111800,,,0,1:PEBOUR,0,3
0:PEbous1,,Boussiron,,42.69773100,2.92899800,,,0,1:PEBOUS,0,3
0:PEbous2,,Boussiron,,42.69695300,2.92952800,,,0,1:PEBOUS,0,3
0:PEbret1,,Bretonneau,,42.66562650,2.88692090,,,0,1:PEBRET,0,3
0:PEbret2,,Bretonneau,,42.66547010,2.88628050,,,0,1:PEBRET,0,3
0:PEbria2,,Briand,,42.69485120,2.90114620,,,0,1:PEBRIA,0,3
0:PEbria3,,Briand,,42.69471760,2.90119000,,,0,1:PEBRIA,0,3
0:PEbroa1,,Broadway,,42.68680950,2.90641550,,,0,1:PEBROA,0,3
0:PEbroa2,,Broadway,,42.68726720,2.90601850,,,0,1:PEBROA,0,3
0:PEbrou1,,Broussais,,42.67044440,2.89039420,,,0,1:PEBROU,0,3
0:PEbrou2,,Broussais,,42.67027280,2.89030120,,,0,1:PEBROU,0,3
0:PEbrut1,,Brutus,,42.72250340,2.88652260,,,0,1:PEBRUT,0,3
0:PEbrut2,,Brutus,,42.72289160,2.88671190,,,0,1:PEBRUT,0,3
0:PEbrux1,,Bruxelles,,42.68880080,2.84952040,,,0,1:PEBRUX,0,3
0:PEbrux2,,Bruxelles,,42.68775180,2.84880040,,,0,1:PEBRUX,0,3
0:TAbyrr1,,Byrrh,,42.81425000,2.73783000,,,0,1:TABYRR,0,3
0:TAbyrr2,,Byrrh,,42.81457130,2.73896720,,,0,1:TABYRR,0,3
0:PEc.cc1,,C.C. Porte d'Espagne,,42.66878570,2.87848250,,,0,1:PECCPE,0,3
0:PEc.cc2,,C.C. Porte d'Espagne,,42.66881360,2.87847240,,,0,1:PECCPE,0,3
0:CYcab11,,Cabestany,,42.67990590,2.93478820,,,0,1:CYCAB1,0,3
0:CYcab22,,Cabestany,,42.67966990,2.93523000,,,0,1:CYCAB2,0,3
0:CYcabe1,,Cabestany,Devant Gendarmerie,42.67990020,2.93479490,,,0,1:CYCABE,0,3
0:CYcabe3,,Cabestany,,42.67985970,2.93557880,,,0,1:CYCABE,0,3
0:PEcabr1,,Cabrit,,42.69701430,2.88239630,,,0,1:PECABR,0,3
0:CCcalv1,,Calce Village,,42.75869770,2.75439830,,,0,1:CCCALV,0,3
0:RIcami1,,Cami de Vingrau,,42.77695620,2.87073290,,,0,1:RICAMI,0,3
0:RIcami2,,Cami de Vingrau,,42.77691170,2.87124790,,,0,1:RICAMI,0,3
0:CYcami1,,Camille Claudel,,42.68891880,2.93850080,,,0,1:CYCAMI,0,3
0:CYcami2,,Camille Claudel,,42.68870770,2.93820580,,,0,1:CYCAMI,0,3
